symbol,type,found_value,canon_value,file,line,context,min_value,max_value,n_mentions
r_c,canon-mismatch,9.1,1.40897017e-15,VAM_15_Quantum_Gravity.pdf,1664.0,9.1 Chirality as a Source of Swirl Tension,,,
r_c,canon-mismatch,12.0,1.40897017e-15,VAM_15_Quantum_Gravity.pdf,1682.0,"tube carries both circulation and strain. From Eq. (12), the vortex energy is proportional",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM_15_Quantum_Gravity.pdf,1717.0,"Figure 2 illustrates this hierarchy: from a knotted core, a swirl thread extends, storing",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,12.0,gravitational force is modeled as a Bernoulli pressure potential∇2Φv(⃗ r) =−ρ æ∥ω(⃗ r)∥2. Time,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,15.0,"circulation energy, and introduce the coupling factorβ= 1/c2which reflects ætheric inertial drag.",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,18.0,r2cc2e−r/rc.,,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,51.0,3. VorticityThe vortex circulation is conserved and quantized.,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,63.0,"rcVortex core radius1,409×10−15m",,,
r_c,canon-mismatch,29.05,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,65.0,æMaximum eddy force29.05N,,,
r_c,canon-mismatch,1.54,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,72.0,κCirculation quantum (C erc)1.54×10−9m2/s,,,
r_c,canon-mismatch,4.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,87.0,"4GistheMaximumForceinnature,thestresslimitoftheætherfoundfromGeneral",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,130.0,rc2/radicalig,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,135.0,rc2/parenrightig−1/2−1z=/parenleftbigg,,,
r_c,canon-mismatch,1.093,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,188.0,"rc, withC e≈1.093 845×106m/sandr c≈1.408 97×10−15m.",,,
r_c,canon-mismatch,14.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,321.0,rce−r/rc(14),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,362.0,rc2(18),,,
r_c,canon-mismatch,27.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,491.0,"rckBTω,(27)",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,638.0,2πr2: local angular velocity for circulationκ.,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,715.0,rc2−J2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,731.0,rc2→γ⟨ω2⟩,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,732.0,"rc2,",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,741.0,rc2−κ2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,861.0,rc2−κ2,,,
r_c,canon-mismatch,5.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,908.0,5.Kerr-Like Redshift with Vorticity and Circulation:,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,912.0,rc2−κ2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,933.0,rc2−κ2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1097.0,me(rcCe)2,,,
r_c,canon-mismatch,1.40897017,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1108.0,rc= 1.40897017×10−15m,,,
r_c,canon-mismatch,12.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1177.0,Whereκ iare the circulations of filaments and⃗ r 12is the vector between them.,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1360.0,g. D.2 Rotating Superconductor Impulse Experiment,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1384.0,2. Light Deflection via Ætheric Circulation,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1400.0,rc2τ/t(Chronos vs. External Clock),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1407.0,rc2/parenrightig−1/2−1¯t(Observer frame),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1424.0,"2⃗ ω·⃗ vN,S(t)(Ætheric circulation energy)",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1467.0,"mass generation via circulation and helicity, (2) bubble-like volume expansion due to inter-",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1492.0,rc2−C2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1494.0,c2e−r/rc−C2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1497.0,cc2e−r/rc (A1),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1508.0,c2e−r/rc−2GswirlMeff(r),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1509.0,rc2−βΩ2 (A2),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1514.0,c2e−r/rc,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1519.0,rc2,,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1535.0,3. Expanded Derivation: Rotational Energy as Time Delay Source,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1588.0,1−2GM/(rc2),,,
r_c,canon-mismatch,1.40897017,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1619.0,rc Core radius (Coulomb scale)1.40897017×10−15m,,,
r_c,canon-mismatch,29.053507,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1622.0,Fmax Maximum force29.053507N,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1625.0,rc/parenrightig2,,,
r_c,canon-mismatch,1.40897017,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1634.0,rc Vortex core radius Characteristic decay scale1.40897017×10−15m,,,
r_c,canon-mismatch,29.053507,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1639.0,Fmax Max force From Planck-scale dynamics29.053507N,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1689.0,rc=1,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1699.0,ℏandrc=1,,,
r_c,canon-mismatch,29.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1768.0,"•F maxis the maximum force in VAM, set to approximately29 N[?].",,,
r_c,canon-mismatch,29.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1807.0,"•ThemaximumforceF max(≈29N)actsasanaturalcutoff,limitingthestrengthofgravitationalinteractions[?].",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1867.0,rc2.,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1871.0,c2e−r/rc−Ω2,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1872.0,"c2e−r/rc,",,,
r_c,canon-mismatch,20.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1986.0,"MEMS & SAW samples (20–30) Commercial-grade, varied geometries/materials $4,000",,,
r_c,canon-mismatch,6.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1987.0,"Custom nanobeam chips (optional) For extreme frequency testing (outsourced fabrication) $6,000",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2034.0,2Fmaxrc·re−r/rc(D1),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2058.0,2Fmaxrc⇒∆g=−dΦ,,,
r_c,canon-mismatch,1.40897017,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2071.0,rc 1.40897017×10−15m,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2096.0,2Fmaxe−2r/rc,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2110.0,Fmaxrce−2r/rc,,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2128.0,e−r/rc(D3),,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2152.0,1. Hierarchical Temporal Ontology,,,
r_c,canon-mismatch,1.5,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2227.0,"Consider a trefoil knot vortex withT v= 1.5×10−21s, circulationΓ = 6.6×10−8m2/s,",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2461.0,rc2.(I3),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2467.0,rc2.(I4),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2505.0,c2e−r/rc−2GswirlMeff(r),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2506.0,rc2−βΩ2 (J1),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2508.0,rc2decreases at higher altitudes⇒τaccelerates (clock,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2510.0,•Therotation term−βΩ2grows with increasing tangential velocity of the aircraft⇒,,,
r_c,canon-mismatch,1.4,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2524.0,rcVortex core radius∼1.4×10−15m,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2532.0,1. Kelvin’s circulation theorem,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2541.0,2. Circulation around the vortex core,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2545.0,⃗ v·d⃗l= 2πrcCe.(K2),,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2548.0,3. Quantization of circulation,,,
r_c,canon-mismatch,4.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2554.0,κ=Cerc (K4),,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,3005.0,1. Quantization of Circulation,,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,3012.0,Γ = 2πrcCe.(S2),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,3014.0,2πrcCe=2πℏ,,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,3016.0,merc.(S3),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,92.0,rce−r/r c.(2),,,
r_c,canon-mismatch,14.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,179.0,rce−ri/rc(14),,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,192.0,rce−ri/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,199.0,e−ri/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,202.0,2π2r4cUmax−e−rj/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,403.0,"⃗ ω=∇×⃗ v, circulationΓ =/contintegraltext⃗ v·d⃗ℓ, and helicityH=/integraltext⃗ v·⃗ ωd3x[14, 18].",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,491.0,"æλg|⃗ ω|2: Swirl energy, source of gravity and time dilation.",,,
r_c,canon-mismatch,19.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,602.0,"Vortex knots exhibit quantized circulation due to single-valuedness of the phase field [19, 24]:",,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,621.0,•hæ= 2πℏæis the circulation quantum.,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,868.0,"•A right-handed swirl pattern yieldsright-circular polarization(S z= +1),",,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,869.0,"•A left-handed swirl yieldsleft-circular polarization(S z=−1),",,,
r_c,canon-mismatch,-1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,871.0,The photon’s spin-1 nature is topological: the toroidal configuration allows two discrete circu-,,,
r_c,canon-mismatch,6.8,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,895.0,CirculationΓ −6.80×10−18m2/s,,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1017.0,"D. Benchmark 3: Integrated Circulation, Energy, and Helicity",,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1026.0,1. Circulation,,,
r_c,canon-mismatch,1.40897,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1075.0,"•rc= 1.40897×10−15m: vortex core radius,",,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1127.0,x(t) = (R+rcos(3t)) cos(2t),,,
r_c,canon-mismatch,3.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1128.0,y(t) = (R+rcos(3t)) sin(2t),,,
r_c,canon-mismatch,1.40897,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1171.0,"•rc= 1.40897×10−15m,",,,
r_c,canon-mismatch,1.40897,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1348.0,"•rc= 1.40897×10−15m,",,,
r_c,canon-mismatch,8.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1379.0,H. Benchmark 8: Planck-Scale Vortex and Maximum Force Limit,,,
r_c,canon-mismatch,7.76,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1391.0,rc≈7.76×1020rad/s (H1),,,
r_c,canon-mismatch,19.37,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1406.0,rc≈19.37N (H5),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1407.0,2. Comparison with Defined Maximum Force,,,
r_c,canon-mismatch,1.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1437.0,rce−r/r c(I1),,,
r_c,canon-mismatch,2.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1443.0,2Fmaxrcre−r/r c(I2),,,
r_c,canon-mismatch,10.0,1.40897017e-15,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1541.0,"[10] Charles W. Misner, Kip S. Thorne, and John Archibald Wheeler.Gravitation. W. H. Freeman,",,,
r_c,intra-corpus-spread,,,,,,-1.0,2010.0,193.0
t_p,canon-mismatch,10.5281,5.391247e-44,VAM-8.5-Master_Formula.pdf,208.0,"gravity, and time. https://doi.org/10.5281/zenodo.15848010, 2025. Preprint.",,,
t_p,canon-mismatch,2.0,5.391247e-44,VAM-14-Topological_Fluid_Dynamics_Lagrangian.pdf,1982.0,Thenumerator𝑒2isafluxofactionperunitpermittivity;dividingbyaspeedconvertsittopureaction,,,
t_p,canon-mismatch,244.0,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1587.0,244VAM-1: Equation (3) —dτ=dtp,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1836.0,https://doi.org/10.5281/zenodo.15669795,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1839.0,https://doi.org/10.5281/zenodo.15566336,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1842.0,https://doi.org/10.5281/zenodo.15665433,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1845.0,https://doi.org/10.5281/zenodo.15706539,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1848.0,https://doi.org/10.5281/zenodo.15669904,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1850.0,https://doi.org/10.5281/zenodo.15669908,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1852.0,https://doi.org/10.5281/zenodo.15772855,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1854.0,https://doi.org/10.5281/zenodo.15772859,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1856.0,https://doi.org/10.5281/zenodo.15772861,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1859.0,https://doi.org/10.5281/zenodo.15669892,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1861.0,https://doi.org/10.5281/zenodo.15706536,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1863.0,https://doi.org/10.5281/zenodo.15772860,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1866.0,https://doi.org/10.5281/zenodo.15706547,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1869.0,https://doi.org/10.5281/zenodo.15772858,,,
t_p,canon-mismatch,10.1038,5.391247e-44,VAM_15_Quantum_Gravity.pdf,1872.0,https://doi.org/10.1038/nphys2483,,,
t_p,canon-mismatch,1.0,5.391247e-44,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1491.0,dN=/radicaltp/radicalvertex/radicalvertex/radicalbt1−2Ghybrid (r)Mhybrid (r),,,
t_p,canon-mismatch,5.391247,5.391247e-44,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1621.0,tp Planck time5.391247×10−44s,,,
t_p,canon-mismatch,5.391247,5.391247e-44,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,1640.0,tp Planck time Quantum gravity scale5.391247×10−44s,,,
t_p,canon-mismatch,5.391247,5.391247e-44,VAM-2-Swirl_Clocks_and_Vorticity-Induced_Gravity.pdf,2073.0,tp 5.391247×10−44s,,,
t_p,canon-mismatch,3.1,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,95.0,"For a chiral knot such as the right-handed trefoil (KnotPlot ID3.1.1), the swirlclock progresses",,,
t_p,canon-mismatch,1.0,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,192.0,rce−ri/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
t_p,canon-mismatch,1.0,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,199.0,e−ri/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
t_p,canon-mismatch,2.0,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,202.0,2π2r4cUmax−e−rj/rc/radicaltp/radicalvertex/radicalvertex/radicalbt1−ρ(energy),,,
t_p,canon-mismatch,1.0,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,730.0,dN=/radicaltp/radicalvertex/radicalvertex/radicalbt1−/parenleftigg,,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1536.0,"structured vortex Æther.https://doi.org/10.5281/zenodo.15566335, 2025. Preprint.",,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1538.0,"dynamics.https://doi.org/10.5281/zenodo.15772832, 2025. Preprint.",,,
t_p,canon-mismatch,10.5281,5.391247e-44,VAM-5-OnAVortexBasedLagrangianUnificationGravityElectromagnetism.pdf,1540.0,"gravity, and time.https://doi.org/10.5281/zenodo.15848010, 2025. Preprint.",,,
t_p,intra-corpus-spread,,,,,,1.0,244.0,30.0
